loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
9100.0,6.996,46400,0.3534482758620690,3,0,16400,0
11800.0,8.149,57300,0.4764397905759160,6,1,27300,0
11000.0,7.781000000000000,53800,0.4423791821561340,5,1,23800,0
7600.0,6.358,40400,0.25742574257425700,2,0,10400,0
6900.0,6.045,37500,0.2,1,0,7500,0
10400.0,7.527,51400,0.4163424124513620,4,1,21400,0
7300.0,6.221,39100,0.2327365728900260,2,0,9100,0
7400.0,6.282,39700,0.2443324937027710,2,0,9700,0
8400.0,6.716,43800,0.3150684931506850,3,0,13800,0
10100.0,7.434,50600,0.4071146245059290,4,1,20600,0
10400.0,7.5360000000000000,51500,0.4174757281553400,4,1,21500,0
8000.0,6.54,42100,0.2874109263657960,2,0,12100,0
10300.0,7.517,51300,0.4152046783625730,4,1,21300,0
8300.0,6.66,43300,0.3071593533487300,2,0,13300,0
9300.0,7.077000000000000,47200,0.3644067796610170,3,0,17200,0
8800.0,6.878000000000000,45300,0.3377483443708610,3,0,15300,0
8700.0,6.809,44700,0.3288590604026850,3,0,14700,0
9300.0,7.078000000000000,47200,0.3644067796610170,3,0,17200,0
11600.0,8.056000000000000,56400,0.4680851063829790,5,1,26400,0
9400.0,7.123000000000000,47600,0.3697478991596640,3,0,17600,0
10000.0,7.394,50200,0.4023904382470120,4,1,20200,0
10000.0,7.369,49900,0.3987975951903810,4,0,19900,0
9600.0,7.191,48300,0.37888198757764000,4,0,18300,0
9500.0,7.164,48000,0.375,4,0,18000,0
7600.0,6.372000000000000,40600,0.2610837438423650,2,0,10600,0
8800.0,6.88,45300,0.3377483443708610,3,0,15300,0
8900.0,6.897,45500,0.3406593406593410,3,0,15500,0
10000.0,7.382000000000000,50100,0.4011976047904190,4,1,20100,0
10400.0,7.525,51400,0.4163424124513620,4,1,21400,0
10500.0,7.585,52000,0.4230769230769230,4,1,22000,0
10600.0,7.633000000000000,52400,0.4274809160305340,5,1,22400,0
9700.0,7.229,48600,0.382716049382716,4,0,18600,0
9700.0,7.244,48800,0.38524590163934400,4,0,18800,0
10900.0,7.754,53600,0.44029850746268700,5,1,23600,0
7000.0,6.119,38200,0.21465968586387400,1,0,8200,0
10400.0,7.542000000000000,51600,0.4186046511627910,4,1,21600,0
11100.0,7.822,54200,0.4464944649446500,5,1,24200,0
8000.0,6.51,41900,0.2840095465393800,2,0,11900,0
9500.0,7.156000000000000,47900,0.3736951983298540,4,0,17900,0
10600.0,7.643,52500,0.42857142857142900,5,1,22500,0
8000.0,6.53,42000,0.2857142857142860,2,0,12000,0
8100.0,6.562,42300,0.2907801418439720,2,0,12300,0
9500.0,7.159,48000,0.375,4,0,18000,0
8200.0,6.628000000000000,43000,0.3023255813953490,2,0,13000,0
10500.0,7.606,52200,0.4252873563218390,4,1,22200,0
9700.0,7.226,48600,0.382716049382716,4,0,18600,0
11000.0,7.798000000000000,54000,0.4444444444444440,5,1,24000,0
8700.0,6.812,44700,0.3288590604026850,3,0,14700,0
9000.0,6.957000000000000,46100,0.3492407809110630,3,0,16100,0
8900.0,6.921,45700,0.3435448577680530,3,0,15700,0
11100.0,7.862,54600,0.4505494505494510,5,1,24600,0
9500.0,7.145,47800,0.3723849372384940,4,0,17800,0
8700.0,6.82,44800,0.33035714285714300,3,0,14800,0
9600.0,7.187,48200,0.3775933609958510,4,0,18200,0
11600.0,8.05,56400,0.4680851063829790,5,1,26400,0
10200.0,7.458000000000000,50800,0.4094488188976380,4,1,20800,0
9100.0,6.975,46200,0.35064935064935100,3,0,16200,0
11100.0,7.828000000000000,54300,0.44751381215469600,5,1,24300,0
10100.0,7.404,50300,0.40357852882703800,4,1,20300,0
11000.0,7.7990000000000000,54000,0.4444444444444440,5,1,24000,0
8200.0,6.6,42700,0.297423887587822,2,0,12700,0
10600.0,7.648,52600,0.4296577946768060,5,1,22600,0
10700.0,7.6580000000000000,52700,0.4307400379506640,5,1,22700,0
8500.0,6.745,44100,0.3197278911564630,3,0,14100,0
14400.0,9.249,67600,0.5562130177514790,8,1,37600,0
9900.0,7.348,49700,0.3963782696177060,4,0,19700,0
10800.0,7.713000000000000,53200,0.43609022556391000,5,1,23200,0
9900.0,7.336,49600,0.3951612903225810,4,0,19600,0
8300.0,6.6340000000000000,43000,0.3023255813953490,2,0,13000,0
8700.0,6.8390000000000000,45000,0.3333333333333330,3,0,15000,0
9200.0,7.055,47000,0.3617021276595750,3,0,17000,0
9100.0,7.008000000000000,46500,0.3548387096774190,3,0,16500,0
8900.0,6.914,45700,0.3435448577680530,3,0,15700,0
9400.0,7.122000000000000,47600,0.3697478991596640,3,0,17600,0
7900.0,6.462000000000000,41400,0.2753623188405800,2,0,11400,0
9600.0,7.204,48400,0.3801652892561980,4,0,18400,0
10800.0,7.721,53300,0.4371482176360230,5,1,23300,0
8300.0,6.643,43100,0.3039443155452440,2,0,13100,0
10200.0,7.439,50600,0.4071146245059290,4,1,20600,0
9900.0,7.341,49700,0.3963782696177060,4,0,19700,0
9500.0,7.148,47900,0.3736951983298540,4,0,17900,0
9400.0,7.105,47500,0.3684210526315790,3,0,17500,0
9200.0,7.018,46600,0.3562231759656650,3,0,16600,0
10200.0,7.454,50700,0.40828402366863900,4,1,20700,0
9800.0,7.294,49200,0.3902439024390240,4,0,19200,0
11000.0,7.781000000000000,53800,0.4423791821561340,5,1,23800,0
6500.0,5.892,36000,0.16666666666666700,1,0,6000,0
9400.0,7.119,47600,0.3697478991596640,3,0,17600,0
8700.0,6.838000000000000,44900,0.3318485523385300,3,0,14900,0
7900.0,6.4670000000000000,41400,0.2753623188405800,2,0,11400,0
9500.0,7.157,47900,0.3736951983298540,4,0,17900,0
8800.0,6.847,45000,0.3333333333333330,3,0,15000,0
9400.0,7.136,47700,0.3710691823899370,3,0,17700,0
7900.0,6.472,41500,0.27710843373494000,2,0,11500,0
9400.0,7.125,47700,0.3710691823899370,3,0,17700,0
12300.0,8.341000000000000,59100,0.4923857868020300,6,1,29100,0
9500.0,7.179000000000000,48200,0.3775933609958510,4,0,18200,0
8500.0,6.719000000000000,43800,0.3150684931506850,3,0,13800,0
10200.0,7.456,50800,0.4094488188976380,4,1,20800,0
9300.0,7.088000000000000,47300,0.3657505285412260,3,0,17300,0
7900.0,6.473,41500,0.27710843373494000,2,0,11500,0
8300.0,6.6340000000000000,43000,0.3023255813953490,2,0,13000,0
8900.0,6.919,45700,0.3435448577680530,3,0,15700,0
7500.0,6.329,40200,0.2537313432835820,2,0,10200,0
9600.0,7.199,48300,0.37888198757764000,4,0,18300,0
9400.0,7.105,47500,0.3684210526315790,3,0,17500,0
9400.0,7.117000000000000,47600,0.3697478991596640,3,0,17600,0
7500.0,6.2990000000000000,39900,0.2481203007518800,2,0,9900,0
10000.0,7.385,50100,0.4011976047904190,4,1,20100,0
9600.0,7.208000000000000,48400,0.3801652892561980,4,0,18400,0
9100.0,6.974,46200,0.35064935064935100,3,0,16200,0
8900.0,6.902,45500,0.3406593406593410,3,0,15500,0
9000.0,6.963000000000000,46100,0.3492407809110630,3,0,16100,0
11500.0,8.022,56100,0.46524064171123,5,1,26100,0
8900.0,6.9240000000000000,45800,0.34497816593886500,3,0,15800,0
9200.0,7.03,46800,0.35897435897435900,3,0,16800,0
11000.0,7.8,54000,0.4444444444444440,5,1,24000,0
9800.0,7.276,49100,0.3890020366598780,4,0,19100,0
9400.0,7.104,47400,0.3670886075949370,3,0,17400,0
10500.0,7.608,52200,0.4252873563218390,4,1,22200,0
11000.0,7.803,54000,0.4444444444444440,5,1,24000,0
10500.0,7.596,52100,0.4241842610364680,4,1,22100,0
9900.0,7.353,49800,0.3975903614457830,4,0,19800,0
9500.0,7.151,47900,0.3736951983298540,4,0,17900,0
8000.0,6.54,42100,0.2874109263657960,2,0,12100,0
9600.0,7.2170000000000000,48500,0.38144329896907200,4,0,18500,0
9800.0,7.285,49200,0.3902439024390240,4,0,19200,0
9900.0,7.319,49500,0.3939393939393940,4,0,19500,0
12200.0,8.304,58700,0.4889267461669510,6,1,28700,0
9000.0,6.9670000000000000,46200,0.35064935064935100,3,0,16200,0
9200.0,7.046,46900,0.3603411513859280,3,0,16900,0
7700.0,6.413000000000000,40900,0.2665036674816630,2,0,10900,0
11000.0,7.81,54100,0.4454713493530500,5,1,24100,0
10300.0,7.515,51300,0.4152046783625730,4,1,21300,0
9500.0,7.159,48000,0.375,4,0,18000,0
10100.0,7.437,50600,0.4071146245059290,4,1,20600,0
7900.0,6.5,41800,0.2822966507177030,2,0,11800,0
9900.0,7.35,49800,0.3975903614457830,4,0,19800,0
9500.0,7.175,48100,0.3762993762993760,4,0,18100,0
9500.0,7.151,47900,0.3736951983298540,4,0,17900,0
9400.0,7.123000000000000,47600,0.3697478991596640,3,0,17600,0
11100.0,7.841,54400,0.4485294117647060,5,1,24400,0
9900.0,7.317,49500,0.3939393939393940,4,0,19500,0
9800.0,7.277,49100,0.3890020366598780,4,0,19100,0
9700.0,7.245,48800,0.38524590163934400,4,0,18800,0
9200.0,7.038000000000000,46800,0.35897435897435900,3,0,16800,0
6700.0,5.977,36800,0.18478260869565200,1,0,6800,0
8900.0,6.895,45500,0.3406593406593410,3,0,15500,0
10100.0,7.431,50500,0.405940594059406,4,1,20500,0
7200.0,6.193,38900,0.2287917737789200,1,0,8900,0
8900.0,6.902,45600,0.34210526315789500,3,0,15600,0
11000.0,7.8020000000000000,54000,0.4444444444444440,5,1,24000,0
8600.0,6.7990000000000000,44600,0.3273542600896860,3,0,14600,0
9000.0,6.945,46000,0.3478260869565220,3,0,16000,0
10300.0,7.4880000000000000,51100,0.4129158512720160,4,1,21100,0
10000.0,7.358,49800,0.3975903614457830,4,0,19800,0
10400.0,7.555,51700,0.4197292069632500,4,1,21700,0
9200.0,7.042000000000000,46900,0.3603411513859280,3,0,16900,0
11500.0,8.022,56100,0.46524064171123,5,1,26100,0
9200.0,7.042000000000000,46900,0.3603411513859280,3,0,16900,0
11100.0,7.852,54500,0.44954128440367000,5,1,24500,0
11000.0,7.779,53800,0.4423791821561340,5,1,23800,0
10300.0,7.515,51300,0.4152046783625730,4,1,21300,0
17600.0,10.608000000000000,80400,0.6268656716417910,11,2,50400,0
8700.0,6.8420000000000000,45000,0.3333333333333330,3,0,15000,0
9700.0,7.245,48800,0.38524590163934400,4,0,18800,0
9200.0,7.017,46600,0.3562231759656650,3,0,16600,0
9200.0,7.038000000000000,46800,0.35897435897435900,3,0,16800,0
7900.0,6.489,41700,0.2805755395683450,2,0,11700,0
9100.0,7.0090000000000000,46600,0.3562231759656650,3,0,16600,0
7700.0,6.392,40700,0.2628992628992630,2,0,10700,0
7600.0,6.337000000000000,40200,0.2537313432835820,2,0,10200,0
10000.0,7.373000000000000,50000,0.4,4,0,20000,0
9800.0,7.278,49100,0.3890020366598780,4,0,19100,0
7800.0,6.423000000000000,41000,0.2682926829268290,2,0,11000,0
9400.0,7.105,47500,0.3684210526315790,3,0,17500,0
9300.0,7.082000000000000,47200,0.3644067796610170,3,0,17200,0
10600.0,7.635,52400,0.4274809160305340,5,1,22400,0
10600.0,7.618000000000000,52300,0.4263862332695990,5,1,22300,0
9400.0,7.107,47500,0.3684210526315790,3,0,17500,0
8600.0,6.767,44300,0.3227990970654630,3,0,14300,0
9400.0,7.119,47600,0.3697478991596640,3,0,17600,0
9000.0,6.9510000000000000,46000,0.3478260869565220,3,0,16000,0
6200.0,5.749,34700,0.13544668587896300,1,0,4700,0
7700.0,6.4110000000000000,40900,0.2665036674816630,2,0,10900,0
11300.0,7.935,55300,0.4575045207956600,5,1,25300,0
10700.0,7.69,53000,0.4339622641509430,5,1,23000,0
9500.0,7.176,48100,0.3762993762993760,4,0,18100,0
8700.0,6.817,44700,0.3288590604026850,3,0,14700,0
9900.0,7.312,49400,0.3927125506072870,4,0,19400,0
10200.0,7.474,50900,0.4106090373280940,4,1,20900,0
10500.0,7.606,52200,0.4252873563218390,4,1,22200,0
10100.0,7.434,50600,0.4071146245059290,4,1,20600,0
9500.0,7.148,47900,0.3736951983298540,4,0,17900,0
8600.0,6.791,44500,0.3258426966292140,3,0,14500,0
10700.0,7.683,52900,0.43289224952741000,5,1,22900,0
10300.0,7.518,51300,0.4152046783625730,4,1,21300,0
10300.0,7.501,51200,0.4140625,4,1,21200,0
9200.0,7.053,47000,0.3617021276595750,3,0,17000,0
11800.0,8.153000000000000,57300,0.4764397905759160,6,1,27300,0
9300.0,7.066,47100,0.3630573248407640,3,0,17100,0
9200.0,7.018,46600,0.3562231759656650,3,0,16600,0
8700.0,6.84,45000,0.3333333333333330,3,0,15000,0
8500.0,6.721,43800,0.3150684931506850,3,0,13800,0
13000.0,8.655,62000,0.5161290322580650,7,1,32000,0
9700.0,7.247000000000000,48800,0.38524590163934400,4,0,18800,0
9200.0,7.046,46900,0.3603411513859280,3,0,16900,0
8400.0,6.68,43500,0.3103448275862070,3,0,13500,0
10400.0,7.543000000000000,51600,0.4186046511627910,4,1,21600,0
11000.0,7.7860000000000000,53900,0.4434137291280150,5,1,23900,0
9600.0,7.206,48400,0.3801652892561980,4,0,18400,0
8500.0,6.744,44100,0.3197278911564630,3,0,14100,0
10500.0,7.599,52100,0.4241842610364680,4,1,22100,0
11200.0,7.879,54700,0.4515539305301650,5,1,24700,0
10500.0,7.596,52100,0.4241842610364680,4,1,22100,0
8900.0,6.898,45500,0.3406593406593410,3,0,15500,0
10400.0,7.564,51800,0.4208494208494210,4,1,21800,0
7400.0,6.2860000000000000,39800,0.2462311557788950,2,0,9800,0
9700.0,7.232,48700,0.3839835728952770,4,0,18700,0
9800.0,7.2830000000000000,49100,0.3890020366598780,4,0,19100,0
9300.0,7.091,47300,0.3657505285412260,3,0,17300,0
10300.0,7.522,51400,0.4163424124513620,4,1,21400,0
10200.0,7.461,50800,0.4094488188976380,4,1,20800,0
10000.0,7.391,50200,0.4023904382470120,4,1,20200,0
8600.0,6.784,44400,0.32432432432432400,3,0,14400,0
7300.0,6.2170000000000000,39100,0.2327365728900260,2,0,9100,0
9900.0,7.312,49400,0.3927125506072870,4,0,19400,0
11300.0,7.914,55100,0.455535390199637,5,1,25100,0
8000.0,6.538000000000000,42100,0.2874109263657960,2,0,12100,0
9800.0,7.294,49200,0.3902439024390240,4,0,19200,0
9600.0,7.195,48300,0.37888198757764000,4,0,18300,0
9800.0,7.2830000000000000,49100,0.3890020366598780,4,0,19100,0
9200.0,7.026,46700,0.3576017130620990,3,0,16700,0
10000.0,7.365,49900,0.3987975951903810,4,0,19900,0
9800.0,7.309,49400,0.3927125506072870,4,0,19400,0
10400.0,7.525,51400,0.4163424124513620,4,1,21400,0
9700.0,7.255,48900,0.38650306748466300,4,0,18900,0
8700.0,6.824,44800,0.33035714285714300,3,0,14800,0
10100.0,7.4,50200,0.4023904382470120,4,1,20200,0
8700.0,6.815,44700,0.3288590604026850,3,0,14700,0
9100.0,7.004,46500,0.3548387096774190,3,0,16500,0
6300.0,5.807,35200,0.14772727272727300,1,0,5200,0
9400.0,7.138,47800,0.3723849372384940,3,0,17800,0
9400.0,7.129,47700,0.3710691823899370,3,0,17700,0
9500.0,7.178,48100,0.3762993762993760,4,0,18100,0
7900.0,6.483,41600,0.27884615384615400,2,0,11600,0
9300.0,7.07,47100,0.3630573248407640,3,0,17100,0
10400.0,7.531000000000000,51500,0.4174757281553400,4,1,21500,0
8700.0,6.836,44900,0.3318485523385300,3,0,14900,0
8300.0,6.642,43100,0.3039443155452440,2,0,13100,0
8100.0,6.583000000000000,42500,0.29411764705882400,2,0,12500,0
8900.0,6.8870000000000000,45400,0.3392070484581500,3,0,15400,0
10000.0,7.3840000000000000,50100,0.4011976047904190,4,1,20100,0
6900.0,6.039,37400,0.19786096256684500,1,0,7400,0
11600.0,8.037,56200,0.4661921708185050,5,1,26200,0
9800.0,7.298000000000000,49300,0.3914807302231240,4,0,19300,0
10000.0,7.372000000000000,50000,0.4,4,0,20000,0
8600.0,6.773,44300,0.3227990970654630,3,0,14300,0
9500.0,7.141,47800,0.3723849372384940,4,0,17800,0
10100.0,7.425,50500,0.405940594059406,4,1,20500,0
10300.0,7.497000000000000,51100,0.4129158512720160,4,1,21100,0
9700.0,7.25,48800,0.38524590163934400,4,0,18800,0
11400.0,7.987,55800,0.4623655913978490,5,1,25800,0
7200.0,6.197,38900,0.2287917737789200,2,0,8900,0
9300.0,7.059,47000,0.3617021276595750,3,0,17000,0
9200.0,7.017,46600,0.3562231759656650,3,0,16600,0
10900.0,7.737,53400,0.4382022471910110,5,1,23400,0
9700.0,7.239,48700,0.3839835728952770,4,0,18700,0
9500.0,7.146,47800,0.3723849372384940,4,0,17800,0
8900.0,6.894,45500,0.3406593406593410,3,0,15500,0
8000.0,6.52,41900,0.2840095465393800,2,0,11900,0
7700.0,6.404,40900,0.2665036674816630,2,0,10900,0
7700.0,6.378000000000000,40600,0.2610837438423650,2,0,10600,0
9200.0,7.029,46700,0.3576017130620990,3,0,16700,0
9800.0,7.27,49000,0.3877551020408160,4,0,19000,0
11300.0,7.921,55100,0.455535390199637,5,1,25100,0
9300.0,7.072,47100,0.3630573248407640,3,0,17100,0
7400.0,6.2590000000000000,39500,0.2405063291139240,2,0,9500,0
11400.0,7.963000000000000,55500,0.4594594594594600,5,1,25500,0
9500.0,7.162000000000000,48000,0.375,4,0,18000,0
11400.0,7.971,55600,0.46043165467625900,5,1,25600,0
12100.0,8.262,58300,0.4854202401372210,6,1,28300,0
10600.0,7.625,52400,0.4274809160305340,5,1,22400,0
8800.0,6.868000000000000,45200,0.33628318584070800,3,0,15200,0
11400.0,7.976,55700,0.4614003590664270,5,1,25700,0
7300.0,6.239,39300,0.2366412213740460,2,0,9300,0
9100.0,7.007000000000000,46500,0.3548387096774190,3,0,16500,0
10200.0,7.446000000000000,50700,0.40828402366863900,4,1,20700,0
9900.0,7.333000000000000,49600,0.3951612903225810,4,0,19600,0
10600.0,7.633000000000000,52400,0.4274809160305340,5,1,22400,0
10300.0,7.483,51000,0.4117647058823530,4,1,21000,0
8600.0,6.779,44400,0.32432432432432400,3,0,14400,0
10800.0,7.716,53200,0.43609022556391000,5,1,23200,0
9100.0,7.002000000000000,46500,0.3548387096774190,3,0,16500,0
8500.0,6.735,44000,0.3181818181818180,3,0,14000,0
9800.0,7.271,49000,0.3877551020408160,4,0,19000,0
9500.0,7.166,48000,0.375,4,0,18000,0
10900.0,7.752000000000000,53500,0.4392523364485980,5,1,23500,0
8800.0,6.881,45300,0.3377483443708610,3,0,15300,0
10400.0,7.566,51800,0.4208494208494210,4,1,21800,0
11400.0,7.989,55800,0.4623655913978490,5,1,25800,0
10000.0,7.373000000000000,50000,0.4,4,0,20000,0
9400.0,7.112,47500,0.3684210526315790,3,0,17500,0
10200.0,7.466,50900,0.4106090373280940,4,1,20900,0
9900.0,7.3390000000000000,49700,0.3963782696177060,4,0,19700,0
10200.0,7.4640000000000000,50800,0.4094488188976380,4,1,20800,0
8600.0,6.776,44400,0.32432432432432400,3,0,14400,0
8200.0,6.607,42800,0.29906542056074800,2,0,12800,0
8900.0,6.917000000000000,45700,0.3435448577680530,3,0,15700,0
8800.0,6.853,45100,0.3348115299334810,3,0,15100,0
10200.0,7.443,50600,0.4071146245059290,4,1,20600,0
6300.0,5.805,35200,0.14772727272727300,1,0,5200,0
11100.0,7.861000000000000,54600,0.4505494505494510,5,1,24600,0
9400.0,7.112,47500,0.3684210526315790,3,0,17500,0
10000.0,7.389000000000000,50100,0.4011976047904190,4,1,20100,0
7900.0,6.462000000000000,41400,0.2753623188405800,2,0,11400,0
10100.0,7.4,50200,0.4023904382470120,4,1,20200,0
11200.0,7.892,54900,0.453551912568306,5,1,24900,0
10500.0,7.58,51900,0.4219653179190750,4,1,21900,0
8600.0,6.784,44400,0.32432432432432400,3,0,14400,0
10600.0,7.635,52500,0.42857142857142900,5,1,22500,0
7700.0,6.409,40900,0.2665036674816630,2,0,10900,0
10000.0,7.386,50100,0.4011976047904190,4,1,20100,0
9400.0,7.1160000000000000,47600,0.3697478991596640,3,0,17600,0
9900.0,7.3230000000000000,49500,0.3939393939393940,4,0,19500,0
8500.0,6.747000000000000,44100,0.3197278911564630,3,0,14100,0
8100.0,6.568,42400,0.29245283018867900,2,0,12400,0
10100.0,7.406000000000000,50300,0.40357852882703800,4,1,20300,0
9200.0,7.03,46800,0.35897435897435900,3,0,16800,0
8900.0,6.9110000000000000,45600,0.34210526315789500,3,0,15600,0
8800.0,6.846,45000,0.3333333333333330,3,0,15000,0
8600.0,6.76,44200,0.3212669683257920,3,0,14200,0
9400.0,7.122000000000000,47600,0.3697478991596640,3,0,17600,0
10100.0,7.4,50200,0.4023904382470120,4,1,20200,0
9500.0,7.172000000000000,48100,0.3762993762993760,4,0,18100,0
8800.0,6.87,45200,0.33628318584070800,3,0,15200,0
8400.0,6.676,43400,0.3087557603686640,3,0,13400,0
8500.0,6.737,44000,0.3181818181818180,3,0,14000,0
9900.0,7.346,49700,0.3963782696177060,4,0,19700,0
8200.0,6.6160000000000000,42900,0.3006993006993010,2,0,12900,0
9600.0,7.204,48400,0.3801652892561980,4,0,18400,0
12700.0,8.54,61000,0.5081967213114750,6,1,31000,0
10600.0,7.6370000000000000,52500,0.42857142857142900,5,1,22500,0
10200.0,7.471,50900,0.4106090373280940,4,1,20900,0
9700.0,7.233,48700,0.3839835728952770,4,0,18700,0
11000.0,7.784,53800,0.4423791821561340,5,1,23800,0
8900.0,6.899,45500,0.3406593406593410,3,0,15500,0
10000.0,7.355,49800,0.3975903614457830,4,0,19800,0
11400.0,7.9880000000000000,55800,0.4623655913978490,5,1,25800,0
9000.0,6.937,45900,0.3464052287581700,3,0,15900,0
7900.0,6.465,41400,0.2753623188405800,2,0,11400,0
9800.0,7.309,49400,0.3927125506072870,4,0,19400,0
9100.0,7.003000000000000,46500,0.3548387096774190,3,0,16500,0
9900.0,7.322,49500,0.3939393939393940,4,0,19500,0
11600.0,8.065,56500,0.4690265486725660,5,1,26500,0
10300.0,7.522,51400,0.4163424124513620,4,1,21400,0
8000.0,6.541,42200,0.2890995260663510,2,0,12200,0
10500.0,7.607,52200,0.4252873563218390,4,1,22200,0
10300.0,7.514000000000000,51300,0.4152046783625730,4,1,21300,0
9900.0,7.312,49400,0.3927125506072870,4,0,19400,0
10300.0,7.52,51400,0.4163424124513620,4,1,21400,0
7900.0,6.492000000000000,41700,0.2805755395683450,2,0,11700,0
9500.0,7.149,47900,0.3736951983298540,4,0,17900,0
10700.0,7.673000000000000,52800,0.4318181818181820,5,1,22800,0
10100.0,7.404,50300,0.40357852882703800,4,1,20300,0
7700.0,6.402,40800,0.2647058823529410,2,0,10800,0
10100.0,7.401,50200,0.4023904382470120,4,1,20200,0
10900.0,7.775,53800,0.4423791821561340,5,1,23800,0
11600.0,8.067,56500,0.4690265486725660,5,1,26500,0
11600.0,8.063000000000000,56500,0.4690265486725660,5,1,26500,0
7100.0,6.146,38400,0.21875,1,0,8400,0
9500.0,7.148,47900,0.3736951983298540,4,0,17900,0
9200.0,7.054000000000000,47000,0.3617021276595750,3,0,17000,0
7700.0,6.394,40800,0.2647058823529410,2,0,10800,0
10400.0,7.526,51400,0.4163424124513620,4,1,21400,0
7900.0,6.503000000000000,41800,0.2822966507177030,2,0,11800,0
7900.0,6.501,41800,0.2822966507177030,2,0,11800,0
9200.0,7.045,46900,0.3603411513859280,3,0,16900,0
9900.0,7.337000000000000,49600,0.3951612903225810,4,0,19600,0
9900.0,7.346,49700,0.3963782696177060,4,0,19700,0
9400.0,7.138,47800,0.3723849372384940,3,0,17800,0
9200.0,7.023,46700,0.3576017130620990,3,0,16700,0
9400.0,7.131,47700,0.3710691823899370,3,0,17700,0
10300.0,7.503000000000000,51200,0.4140625,4,1,21200,0
10000.0,7.382000000000000,50100,0.4011976047904190,4,1,20100,0
9400.0,7.128000000000000,47700,0.3710691823899370,3,0,17700,0
8600.0,6.775,44300,0.3227990970654630,3,0,14300,0
7700.0,6.4,40800,0.2647058823529410,2,0,10800,0
10300.0,7.504,51200,0.4140625,4,1,21200,0
9700.0,7.253000000000000,48800,0.38524590163934400,4,0,18800,0
10400.0,7.535,51500,0.4174757281553400,4,1,21500,0
10600.0,7.631,52400,0.4274809160305340,5,1,22400,0
9700.0,7.258000000000000,48900,0.38650306748466300,4,0,18900,0
9800.0,7.274,49100,0.3890020366598780,4,0,19100,0
9600.0,7.194,48300,0.37888198757764000,4,0,18300,0
9400.0,7.115,47500,0.3684210526315790,3,0,17500,0
10100.0,7.428,50500,0.405940594059406,4,1,20500,0
11000.0,7.81,54100,0.4454713493530500,5,1,24100,0
9700.0,7.252000000000000,48800,0.38524590163934400,4,0,18800,0
8600.0,6.784,44400,0.32432432432432400,3,0,14400,0
9900.0,7.335,49600,0.3951612903225810,4,0,19600,0
10600.0,7.633000000000000,52400,0.4274809160305340,5,1,22400,0
9900.0,7.317,49500,0.3939393939393940,4,0,19500,0
10600.0,7.645,52500,0.42857142857142900,5,1,22500,0
9600.0,7.21,48400,0.3801652892561980,4,0,18400,0
10200.0,7.4510000000000000,50700,0.40828402366863900,4,1,20700,0
8100.0,6.585,42600,0.29577464788732400,2,0,12600,0
9100.0,6.989,46400,0.3534482758620690,3,0,16400,0
11400.0,7.977,55700,0.4614003590664270,5,1,25700,0
8600.0,6.78,44400,0.32432432432432400,3,0,14400,0
10900.0,7.775,53800,0.4423791821561340,5,1,23800,0
9400.0,7.14,47800,0.3723849372384940,4,0,17800,0
9200.0,7.046,46900,0.3603411513859280,3,0,16900,0
9000.0,6.954,46000,0.3478260869565220,3,0,16000,0
8600.0,6.782,44400,0.32432432432432400,3,0,14400,0
11900.0,8.186,57600,0.4791666666666670,6,1,27600,0
8800.0,6.85,45100,0.3348115299334810,3,0,15100,0
10900.0,7.76,53600,0.44029850746268700,5,1,23600,0
9500.0,7.147,47800,0.3723849372384940,4,0,17800,0
7200.0,6.2010000000000000,39000,0.2307692307692310,2,0,9000,0
8600.0,6.8,44600,0.3273542600896860,3,0,14600,0
12600.0,8.489000000000000,60500,0.5041322314049590,6,1,30500,0
11800.0,8.129,57100,0.4746059544658490,6,1,27100,0
9300.0,7.098,47400,0.3670886075949370,3,0,17400,0
9100.0,6.975,46200,0.35064935064935100,3,0,16200,0
9400.0,7.135,47700,0.3710691823899370,3,0,17700,0
9900.0,7.332000000000000,49600,0.3951612903225810,4,0,19600,0
8400.0,6.707000000000000,43700,0.3135011441647600,3,0,13700,0
9000.0,6.9480000000000000,46000,0.3478260869565220,3,0,16000,0
10500.0,7.591,52000,0.4230769230769230,4,1,22000,0
9300.0,7.068,47100,0.3630573248407640,3,0,17100,0
10700.0,7.672000000000000,52800,0.4318181818181820,5,1,22800,0
10800.0,7.7170000000000000,53200,0.43609022556391000,5,1,23200,0
10900.0,7.749,53500,0.4392523364485980,5,1,23500,0
8700.0,6.843,45000,0.3333333333333330,3,0,15000,0
8500.0,6.724,43900,0.31662870159453300,3,0,13900,0
9300.0,7.066,47100,0.3630573248407640,3,0,17100,0
10200.0,7.446000000000000,50700,0.40828402366863900,4,1,20700,0
9400.0,7.103,47400,0.3670886075949370,3,0,17400,0
9300.0,7.059,47000,0.3617021276595750,3,0,17000,0
10600.0,7.641,52500,0.42857142857142900,5,1,22500,0
10500.0,7.598,52100,0.4241842610364680,4,1,22100,0
9300.0,7.07,47100,0.3630573248407640,3,0,17100,0
9200.0,7.019,46600,0.3562231759656650,3,0,16600,0
8600.0,6.797000000000000,44600,0.3273542600896860,3,0,14600,0
8900.0,6.896,45500,0.3406593406593410,3,0,15500,0
9800.0,7.301,49300,0.3914807302231240,4,0,19300,0
9800.0,7.308,49400,0.3927125506072870,4,0,19400,0
